gender,age,age_partner,importance_same_religion,pref_of_partner_attractive,pref_of_partner_sincere,pref_of_partner_intelligence,pref_of_partner_funny,pref_of_partner_ambitious,pref_of_partner_shared_interests,eval_by_partner_attractive,eval_by_partner_sincere,eval_by_partner_intelligence,eval_by_partner_funny,eval_by_partner_ambitous,eval_by_partner_shared_interests,my_pref_attractive,my_pref_sincere,my_pref_intellicence,my_pref_funny,my_pref_ambtition,my_pref_shared_interests,my_eval_attractive,my_eval_sincere,my_eval_intelligence,my_eval_funny,my_eval_ambition,my_eval_shared_interests,interests_correlate,expected_happy_with_couple_match,how_much_i_liked,guess_prob_liked,married
female,25,24,5,25,7,35,20,8,5,4,4,4,2,2,1,20,10,30,20,10,10,2,2,7,2,8,1,0.21,7,2,2,0
female,25,28,5,20,20,20,20,20,20,5,6,8,5,8,4,20,10,30,20,10,10,6,7,8,5,8,4,-0.28,7,5,5,0
female,25,27,5,60,10,10,10,10,0,8,6,6,7,6,8,20,10,30,20,10,10,7,8,9,8,9,9,0.48,7,8,8,1
female,25,27,5,55,10,15,15,5,0,6,9,9,7,7,5,20,10,30,20,10,10,7,6,8,7,8,,0.1,7,7,6,0
male,26,25,7,15,20,30,20,5,10,6,7,6,8,7,4,30,25,20,10,10,5,9,9,9,8,9,8,0.47,8,9,9,1
male,26,29,7,20,20,20,10,10,20,6,7,7,6,8,6,30,25,20,10,10,5,8,9,8,8,8,9,0.71,8,9,9,1
male,26,25,7,15,25,20,15,10,15,7,8,8,7,8,6,30,25,20,10,10,5,8,9,9,8,8,7,0.44,8,8,8,0
male,26,28,7,5,30,20,10,5,30,4,7,6,6,5,8,30,25,20,10,10,5,8,9,9,7,9,7,0.4,8,7,8,1
male,26,22,7,10,10,40,10,15,15,10,10,10,9,10,10,30,25,20,10,10,5,9,9,9,9,8,9,0.72,8,9,8,1
male,26,25,7,20,10,30,20,10,10,6,9,8,8,9,1,30,25,20,10,10,5,9,8,8,7,,7,0.13,8,7,7,0
male,30,25,1,15,20,30,20,5,10,7,5,7,8,7,5,30,20,30,10,5,5,6,8,7,7,6,7,0.34,6,7,7,1
male,30,29,1,20,20,20,10,10,20,6,8,7,4,8,5,30,20,30,10,5,5,6,9,6,6,6,4,0.58,6,7,5,0
male,30,25,1,15,25,20,15,10,15,6,8,7,6,5,6,30,20,30,10,5,5,7,8,8,7,7,7,0.23,6,8,7,0
male,30,28,1,5,30,20,10,5,30,6,6,6,5,8,3,30,20,30,10,5,5,7,8,8,6,7,6,0.33,6,6,4,0
male,30,22,1,10,10,40,10,15,15,5,9,8,6,6,2,30,20,30,10,5,5,7,8,7,7,7,7,0.51,6,8,6,0
male,30,25,1,20,10,30,20,10,10,7,8,9,6,9,,30,20,30,10,5,5,7,8,6,7,7,6,-0.19,6,8,7,1
male,24,25,4,15,20,30,20,5,10,6,7,8,7,6,6,17,16,17,17,17,16,9,8,7,8,9,8,-0.13,6,8,7,1
male,24,29,4,20,20,20,10,10,20,4,9,9,7,9,7,17,16,17,17,17,16,6,7,8,7,8,8,-0.55,6,7,7,0
male,24,25,4,15,25,20,15,10,15,7,8,7,5,5,5,17,16,17,17,17,16,7,7,8,8,8,7,-0.15,6,8,6,0
male,24,28,4,5,30,20,10,5,30,2,7,7,3,6,2,17,16,17,17,17,16,6,8,8,6,8,5,-0.3,6,6,6,0
male,24,22,4,10,10,40,10,15,15,8,9,9,8,9,7,17,16,17,17,17,16,7,7,7,8,8,7,-0.09,6,7,6,1
male,24,25,4,20,10,30,20,10,10,4,8,7,6,6,,17,16,17,17,17,16,8,6,7,7,6,6,0.19,6,8,6,0
male,28,25,7,15,20,30,20,5,10,3,5,7,4,8,2,16,25,20,12,12,15,5,8,9,8,7,6,0.42,6,8,6,0
male,28,29,7,20,20,20,10,10,20,3,6,8,3,8,3,16,25,20,12,12,15,5,7,8,5,6,5,0.15,6,5,5,0
male,28,25,7,15,25,20,15,10,15,5,7,7,5,6,6,16,25,20,12,12,15,8,8,9,8,7,7,-0.09,6,7.5,5.5,0
male,28,28,7,5,30,20,10,5,30,3.5,5,7.5,2,8,5,16,25,20,12,12,15,7,8,9,6,9,6,0.29,6,5,3,0
male,28,22,7,10,10,40,10,15,15,4,8,7,6,8,5,16,25,20,12,12,15,7,7,8,6,7,5,0.15,6,6.5,4,0
male,28,25,7,20,10,30,20,10,10,2,7,8,5,9,,16,25,20,12,12,15,8,8,8,7,7,6,-0.23,6,7,6,0
male,24,25,7,15,20,30,20,5,10,5,4,7,7,7,4,25,7,35,20,8,5,8,6,5,8,5,8,0.55,7,8,7,1
male,24,29,7,20,20,20,10,10,20,3,3,4,3,8,2,25,7,35,20,8,5,3,8,5,4,2,7,0.42,7,4,6,0
male,24,25,7,15,25,20,15,10,15,4,6,6,7,5,4,25,7,35,20,8,5,4,7,6,5,5,3,0.27,7,6,4,0
male,24,28,7,5,30,20,10,5,30,1,3,7,1,9,2,25,7,35,20,8,5,6,7,6,6,4,8,0.58,7,6,4,0
male,24,22,7,10,10,40,10,15,15,6,7,9,9,10,8,25,7,35,20,8,5,9,8,8,9,6,5,0.34,7,8,9,0
male,24,25,7,20,10,30,20,10,10,2,2,7,2,8,1,25,7,35,20,8,5,4,4,4,2,2,1,0.21,7,3,2,0
male,28,25,1,15,20,30,20,5,10,5,6,6,5,6,4,20,20,20,20,20,20,5,7,8,6,8,5,0.51,6,6,6,0
male,28,29,1,20,20,20,10,10,20,4,9,7,4,8,4,20,20,20,20,20,20,4,8,8,5,7,4,0.67,6,6,5,0
male,28,25,1,15,25,20,15,10,15,4,7,6,4,5,4,20,20,20,20,20,20,6,8,9,7,8,6,0.12,6,8,7,0
male,28,28,1,5,30,20,10,5,30,8,8,8,5,5,5,20,20,20,20,20,20,6,10,9,8,8,9,0.2,6,8,8,0
male,28,22,1,10,10,40,10,15,15,7,7,7,6,6,7,20,20,20,20,20,20,6,6,9,7,9,7,0.37,6,7,7,0
male,28,25,1,20,10,30,20,10,10,6,7,8,5,8,4,20,20,20,20,20,20,5,6,8,5,8,4,-0.28,6,5,4,0
male,27,25,8,15,20,30,20,5,10,5,7,8,7,8,6,60,10,10,10,10,0,8,7,8,7,7,,0.41,8,7,5,1
male,27,29,8,20,20,20,10,10,20,7,8,8,5,8,7,60,10,10,10,10,0,5,7,7,6,7,,0.35,8,5,7,0
male,27,25,8,15,25,20,15,10,15,6,8,9,7,9,6,60,10,10,10,10,0,7,7,7,6,,,0.58,8,7,6,0
male,27,28,8,5,30,20,10,5,30,5,7,8,6,9,7,60,10,10,10,10,0,4,8,8,5,7,6,0.42,8,4,5,0
male,27,22,8,10,10,40,10,15,15,6,7,8,8,9,5,60,10,10,10,10,0,8,7,6,7,5,7,0.63,8,6,5,0
male,27,25,8,20,10,30,20,10,10,7,8,9,8,9,9,60,10,10,10,10,0,8,6,6,7,6,8,0.48,8,6,5,1
male,27,25,1,15,20,30,20,5,10,7,7,6,8,7,5,55,10,15,15,5,0,8,8,8,9,9,6,0.52,7,8,6,1
male,27,29,1,20,20,20,10,10,20,8,7,7,5,8,3,55,10,15,15,5,0,5,9,9,7,7,4,0.33,7,6,6,0
male,27,25,1,15,25,20,15,10,15,8,7,7,7,8,6,55,10,15,15,5,0,7,9,9,9,8,6,0.53,7,8,6,0
male,27,28,1,5,30,20,10,5,30,4,7,6,3,9,3,55,10,15,15,5,0,,,,,,,0.48,7,,,0
male,27,22,1,10,10,40,10,15,15,7,6,7,5,7,3,55,10,15,15,5,0,7,9,9,9,7,6,0.57,7,7,7,0
male,27,25,1,20,10,30,20,10,10,7,6,8,7,8,,55,10,15,15,5,0,6,9,9,7,7,5,0.1,7,6,6,0
female,22,21,10,35,5,30,20,5,5,5,8,7,7,8,5,10,25,15,20,15,15,8,7,9,9,8,5,0.59,5,7,2,0
female,22,24,10,35,10,25,20,5,5,7,9,9,8,7,7,10,25,15,20,15,15,5,9,9,8,7,3,-0.41,5,6,2,0
female,22,25,10,40,10,0,45,0,5,5,7,3,3,3,0,10,25,15,20,15,15,5,7,8,6,8,1,0.15,5,4,1,0
female,22,27,10,30,25,10,20,0,15,6,7,7,7,6,4,10,25,15,20,15,15,5,8,8,7,8,2,0.38,5,6,2,0
female,22,26,10,50,10,10,30,0,0,3,8,7,6,6,,10,25,15,20,15,15,7,6,8,7,8,2,0.33,5,5,1,0
female,22,30,10,40,12,18,12,6,12,6,6,3,3,3,2,10,25,15,20,15,15,5,8,8,6,7,2,0.27,5,5,1,0
female,22,28,10,30,20,25,15,10,0,7,8,8,8,8,7,10,25,15,20,15,15,5,9,9,6,8,4,0.14,5,7,2,0
female,22,26,10,15,30,25,20,0,10,5,7,7,5,4,4,10,25,15,20,15,15,5,8,8,8,6,3,0.49,5,7,3,0
female,22,22,10,25,15,25,25,5,5,8,8,8,6,5,7,10,25,15,20,15,15,6,8,8,9,9,4,-0.42,5,6,2,0
female,22,23,10,55,2,1,40,1,1,10,7,8,7,8,5,10,25,15,20,15,15,5,6,9,8,8,5,0.17,5,5,2,0
female,22,25,10,50,5,5,5,5,30,7,7,7,7,5,8,10,25,15,20,15,15,5,7,8,6,9,5,0.01,5,6,3,0
female,22,30,10,20,40,5,20,5,10,6,5,5,5,5,4,10,25,15,20,15,15,2,5,9,5,8,3,0.17,5,5,2,0
female,22,29,10,35,30,25,5,0,5,6,8,7,6,6,6,10,25,15,20,15,15,4,8,9,8,9,2,0.21,5,6,3,0
female,22,27,10,30,30,30,5,0,5,5,4,5,5,5,5,10,25,15,20,15,15,4,8,9,8,9,2,0,5,5,2,0
female,27,21,8,35,5,30,20,5,5,4,4,7,4,8,2,15,15,25,15,15,15,7,8,9,7,9,3,0.45,7,6,5,0
female,27,24,8,35,10,25,20,5,5,8,7,8,6,10,5,15,15,25,15,15,15,8,8,8,7,7,2,-0.46,7,3,4,0
female,27,25,8,40,10,0,45,0,5,6,3,5,4,5,1,15,15,25,15,15,15,8,8,8,8,7,2,-0.06,7,7,6,1
female,27,27,8,30,25,10,20,0,15,5,5,6,4,7,4,15,15,25,15,15,15,6,9,9,8,8,5,0.14,7,5,3,0
female,27,26,8,50,10,10,30,0,0,6,6,7,2,9,5,15,15,25,15,15,15,8,7,8,8,7,4,-0.03,7,6,4,0
female,27,30,8,40,12,18,12,6,12,7,7,8,4,9,3,15,15,25,15,15,15,5,3,4,3,6,1,-0.06,7,1,1,0
female,27,28,8,30,20,25,15,10,0,7,8,8,7,6,7,15,15,25,15,15,15,7,9,9,8,6,2,0.25,7,6,5,0
female,27,26,8,15,30,25,20,0,10,2,6,4,3,4,5,15,15,25,15,15,15,8,9,8,7,8,2,0.11,7,7,4,0
female,27,22,8,25,15,25,25,5,5,5,6,8,4,8,4,15,15,25,15,15,15,9,8,9,9,5,2,0.03,7,6,4,1
female,27,23,8,55,2,1,40,1,1,4,4,6,2,9,3,15,15,25,15,15,15,8,5,7,6,8,2,0.31,7,3,2,0
female,27,25,8,50,5,5,5,5,30,7,6,6,5,9,3,15,15,25,15,15,15,7,8,8,8,6,3,0.06,7,5,4,0
female,27,30,8,20,40,5,20,5,10,6,5,5,5,5,4,15,15,25,15,15,15,5,8,7,5,7,2,-0.01,7,5,3,0
female,27,29,8,35,30,25,5,0,5,8,9,7,8,6,7,15,15,25,15,15,15,7,7,8,8,8,3,-0.2,7,5,5,0
female,27,27,8,30,30,30,5,0,5,6,5,5,5,5,6,15,15,25,15,15,15,3,8,7,4,4,1,0.19,7,2,2,0
female,28,21,1,35,5,30,20,5,5,7,7,8,5,7,2,15,30,30,10,10,5,9,10,10,8,10,8,0.03,4,9,9,0
female,28,24,1,35,10,25,20,5,5,7,10,10,7,8,6,15,30,30,10,10,5,4,6,9,6,9,7,0.15,4,8,8,0
female,28,25,1,40,10,0,45,0,5,8,8,7,7,7,10,15,30,30,10,10,5,7,10,10,10,10,9,-0.11,4,10,10,1
female,28,27,1,30,25,10,20,0,15,7,9,6,5,3,5,15,30,30,10,10,5,8,10,9,9,10,9,0.23,4,9,9,0
female,28,26,1,50,10,10,30,0,0,7,9,8,7,7,,15,30,30,10,10,5,10,10,10,10,10,9,-0.23,4,10,9,0
female,28,30,1,40,12,18,12,6,12,6,8,8,8,6,6,15,30,30,10,10,5,8,7,8,7,9,10,-0.08,4,8,8,1
female,28,28,1,30,20,25,15,10,0,8,8,8,6,4,5,15,30,30,10,10,5,3,9,9,6,9,7,0.32,4,8,10,1
female,28,26,1,15,30,25,20,0,10,6,5,7,6,5,5,15,30,30,10,10,5,7,9,10,10,10,8,0.08,4,9,10,0
female,28,22,1,25,15,25,25,5,5,4,7,7,6,5,4,15,30,30,10,10,5,8,6,8,7,9,5,0.69,4,4,3,0
female,28,23,1,55,2,1,40,1,1,7,9,9,7,6,6,15,30,30,10,10,5,8,8,9,9,10,10,0.24,4,8,9,0
female,28,25,1,50,5,5,5,5,30,6,9,9,9,7,8,15,30,30,10,10,5,5,10,10,9,10,10,0.4,4,10,10,1
female,28,30,1,20,40,5,20,5,10,7,6,6,5,5,4,15,30,30,10,10,5,2,5,9,5,10,9,0.24,4,8,10,0
female,28,29,1,35,30,25,5,0,5,7,9,7,8,6,6,15,30,30,10,10,5,5,8,10,10,10,5,0.18,4,10,9,1
female,28,27,1,30,30,30,5,0,5,5,5,5,5,5,5,15,30,30,10,10,5,3,9,10,5,10,10,0.27,4,8,10,1
female,30,21,3,35,5,30,20,5,5,6,9,8,9,8,8,20,20,20,20,10,10,8,7,7,5,5,7,0.11,5,6,5,0
female,30,24,3,35,10,25,20,5,5,6,8,9,9,8,8,20,20,20,20,10,10,6,4,4,5,3,7,-0.11,5,5,3,0
female,30,25,3,40,10,0,45,0,5,4,2,4,4,5,3,20,20,20,20,10,10,7,7,7,5,6,5,0.26,5,6,5,1
female,30,27,3,30,25,10,20,0,15,5,5,7,7,4,2,20,20,20,20,10,10,7,6,6,6,4,4,0.2,5,8,7,0
female,30,26,3,50,10,10,30,0,0,5,8,6,8,8,5,20,20,20,20,10,10,8,6,6,5,5,3,0.13,5,7,5,0
female,30,30,3,40,12,18,12,6,12,6,8,9,8,7,5,20,20,20,20,10,10,7,7,7,6,5,3,0.13,5,7,6,0
female,30,28,3,30,20,25,15,10,0,5,8,7,7,4,3,20,20,20,20,10,10,9,8,8,5,7,5,0.53,5,8,6,1
female,30,26,3,15,30,25,20,0,10,5,6,6,4,3,6,20,20,20,20,10,10,7,7,7,5,5,3,0.23,5,6,6,0
female,30,22,3,25,15,25,25,5,5,3,7,5,6,5,6,20,20,20,20,10,10,6,5,5,5,8,5,0.41,5,5,3,0
female,30,23,3,55,2,1,40,1,1,4,9,8,10,6,6,20,20,20,20,10,10,7,7,7,7,4,3,0.44,5,6,3,0
female,30,25,3,50,5,5,5,5,30,8,10,10,7,9,5,20,20,20,20,10,10,4,5,6,4,4,1,0.33,5,2,5,0
female,30,30,3,20,40,5,20,5,10,6,5,5,5,5,4,20,20,20,20,10,10,1,5,5,2,5,1,-0.07,5,1,3,0
female,30,29,3,35,30,25,5,0,5,3,6,6,5,6,4,20,20,20,20,10,10,1,3,5,2,3,1,0.19,5,1,2,0
female,30,27,3,30,30,30,5,0,5,6,6,5,5,5,6,20,20,20,20,10,10,2,7,7,2,7,1,0.32,5,2,5,0
female,27,21,2,35,5,30,20,5,5,7,7,8,6,7,5,30,15,15,30,0,10,8,6,6,8,7,7,0.18,3,6,8,0
female,27,24,2,35,10,25,20,5,5,7,8,8,7,7,8,30,15,15,30,0,10,7,6,6,6,5,6,-0.11,3,5,7,0
female,27,25,2,40,10,0,45,0,5,6,6,5,4,4,2,30,15,15,30,0,10,7,6,7,5,8,5,0.35,3,5,8,0
female,27,27,2,30,25,10,20,0,15,8,8,8,6,7,7,30,15,15,30,0,10,6,7,8,9,7,8,0.13,3,7,8,0
female,27,26,2,50,10,10,30,0,0,7,8,7,7,6,,30,15,15,30,0,10,9,8,7,7,7,7,0.14,3,8,6,0
female,27,30,2,40,12,18,12,6,12,5,8,7,4,3,4,30,15,15,30,0,10,7,9,7,7,7,7,0.13,3,7,8,0
female,27,28,2,30,20,25,15,10,0,8,10,9,8,5,3,30,15,15,30,0,10,7,5,5,3,3,5,0.28,3,7,8,0
female,27,26,2,15,30,25,20,0,10,9,8,8,8,6,6,30,15,15,30,0,10,10,10,10,10,10,9,0.13,3,10,10,1
female,27,22,2,25,15,25,25,5,5,7,7,7,7,6,5,30,15,15,30,0,10,7,6,6,5,7,7,0.16,3,5,5,0
female,27,23,2,55,2,1,40,1,1,9,9,7,8,7,6,30,15,15,30,0,10,8,8,8,8,8,7,-0.12,3,7,8,0
female,27,25,2,50,5,5,5,5,30,9,8,8,8,7,7,30,15,15,30,0,10,5,5,5,7,5,9,-0.1,3,7,1,0
female,27,30,2,20,40,5,20,5,10,5,6,5,4,3,4,30,15,15,30,0,10,2,7,6,7,6,5,0.01,3,5,7,0
female,27,29,2,35,30,25,5,0,5,7,6,7,7,6,5,30,15,15,30,0,10,4,7,8,7,8,7,-0.01,3,6,9,0
female,27,27,2,30,30,30,5,0,5,6,5,5,5,5,6,30,15,15,30,0,10,4,8,7,5,5,6,-0.22,3,7,7,0
female,22,21,1,35,5,30,20,5,5,10,8,3,10,10,5,25,5,20,25,15,10,10,10,10,10,10,10,0.1,5,10,9,0
female,22,24,1,35,10,25,20,5,5,7,10,7,10,6,8,25,5,20,25,15,10,8,10,7,10,9,10,0.01,5,9,8,1
female,22,25,1,40,10,0,45,0,5,6,0,5,5,5,0,25,5,20,25,15,10,6,10,8,5,9,7,0.14,5,7,5,0
female,22,27,1,30,25,10,20,0,15,4,5,5,7,7,4,25,5,20,25,15,10,7,9,9,8,9,,0.56,5,8,6,0
female,22,26,1,50,10,10,30,0,0,3,3,5,9,6,,25,5,20,25,15,10,8,9,8,8,8,6,-0.27,5,7,4,0
female,22,30,1,40,12,18,12,6,12,5,7,7,8,7,4,25,5,20,25,15,10,4,5,8,7,7,,0.15,5,3,1,0
female,22,28,1,30,20,25,15,10,0,5,5,8,6,9,3,25,5,20,25,15,10,4,4,4,4,4,4,0.23,5,4,4,0
female,22,26,1,15,30,25,20,0,10,6,6,8,6,7,6,25,5,20,25,15,10,6,10,9,8,8,4,0.18,5,5,5,0
female,22,22,1,25,15,25,25,5,5,5,7,8,6,6,7,25,5,20,25,15,10,9,9,10,10,9,,0.73,5,10,9,1
female,22,23,1,55,2,1,40,1,1,10,10,10,10,10,10,25,5,20,25,15,10,7,7,8,9,10,7,0.01,5,8,8,1
female,22,25,1,50,5,5,5,5,30,6,8,8,3,7,1,25,5,20,25,15,10,7,9,10,9,9,6,-0.08,5,7,7,0
female,22,30,1,20,40,5,20,5,10,5,4,3,3,3,2,25,5,20,25,15,10,1,8,8,4,7,,0.21,5,1,1,0
female,22,29,1,35,30,25,5,0,5,3,6,6,5,6,5,25,5,20,25,15,10,1,4,5,4,5,1,0.12,5,1,1,0
female,22,27,1,30,30,30,5,0,5,4,4,4,4,4,4,25,5,20,25,15,10,2,,,,,,-0.17,5,3,1,0
female,23,21,1,35,5,30,20,5,5,10,10,10,11,10,10,28,8,17,22,17,8,10,10,10,10,10,10,0.53,5,10,10,0
female,23,24,1,35,10,25,20,5,5,9,9,9,10,8,5,28,8,17,22,17,8,10,10,10,10,10,10,-0.05,5,10,10,0
female,23,25,1,40,10,0,45,0,5,8,1,5,5,5,0,28,8,17,22,17,8,7,10,8,10,8,7,-0.05,5,8,10,0
female,23,27,1,30,25,10,20,0,15,7,6,7,8,8,5,28,8,17,22,17,8,7,10,9,9,9,7,-0.02,5,8,10,0
female,23,26,1,50,10,10,30,0,0,6,5,5,9,7,6,28,8,17,22,17,8,10,9,9,10,10,9,0.11,5,9,10,0
female,23,30,1,40,12,18,12,6,12,7,6,4,8,8,4,28,8,17,22,17,8,8,10,9,9,8,7,0.06,5,8,10,0
female,23,28,1,30,20,25,15,10,0,7,7,7,9,8,3,28,8,17,22,17,8,7,10,9,9,7,8,0.32,5,8,10,0
female,23,26,1,15,30,25,20,0,10,7,6,6,5,6,6,28,8,17,22,17,8,7,10,9,9,9,8,0.31,5,8,10,0
female,23,22,1,25,15,25,25,5,5,8,6,7,8,8,7,28,8,17,22,17,8,10,10,10,10,10,10,0,5,10,10,1
female,23,23,1,55,2,1,40,1,1,10,10,10,10,10,10,28,8,17,22,17,8,10,10,10,10,10,10,0.78,5,10,10,1
female,23,25,1,50,5,5,5,5,30,6,7,9,7,9,,28,8,17,22,17,8,7,7,8,8,8,7,0.48,5,7,10,0
female,23,30,1,20,40,5,20,5,10,5,4,5,3,4,2,28,8,17,22,17,8,7,10,9,8,8,7,0.45,5,7,10,0
female,23,29,1,35,30,25,5,0,5,7,7,8,8,6,6,28,8,17,22,17,8,7,10,10,10,8,7,-0.04,5,7,10,0
female,23,27,1,30,30,30,5,0,5,5,4,6,4,6,6,28,8,17,22,17,8,7,10,8,8,8,7,0.59,5,7,10,0
female,23,21,6,35,5,30,20,5,5,5,8,8,8,9,7,15,15,18,18,14,20,10,9,10,10,10,9,0.22,5,9,6,0
female,23,24,6,35,10,25,20,5,5,8,8,8,8,7,8,15,15,18,18,14,20,7,7,9,8,9,8,0.14,5,7,,1
female,23,25,6,40,10,0,45,0,5,7,5,5,4,2,0,15,15,18,18,14,20,7,9,10,7,10,7,-0.06,5,8,4,1
female,23,27,6,30,25,10,20,0,15,9,6,6,6,6,6,15,15,18,18,14,20,7,8,10,8,10,7,0.35,5,7,5,0
female,23,26,6,50,10,10,30,0,0,5,6,5,4,6,,15,15,18,18,14,20,8,6,9,8,9,7,-0.08,5,7,5,0
female,23,30,6,40,12,18,12,6,12,7,9,7,6,5,6,15,15,18,18,14,20,7,7,8,9,9,8,0.15,5,8,5,0
female,23,28,6,30,20,25,15,10,0,5,10,8,8,7,6,15,15,18,18,14,20,6,8,9,9,10,8,0.34,5,8,5,0
female,23,26,6,15,30,25,20,0,10,6,5,6,6,4,4,15,15,18,18,14,20,8,8,10,7,10,7,0.34,5,7,5,0
female,23,22,6,25,15,25,25,5,5,5,7,5,6,3,7,15,15,18,18,14,20,7,6,9,10,9,9,0.41,5,6,6,1
female,23,23,6,55,2,1,40,1,1,5,10,9,9,5,6,15,15,18,18,14,20,9,7,8,8,9,7,0.35,5,5,5,0
female,23,25,6,50,5,5,5,5,30,6,9,7,5,3,3,15,15,18,18,14,20,7,7,9,7,10,7,0.53,5,5,4,0
female,23,30,6,20,40,5,20,5,10,5,5,4,3,4,3,15,15,18,18,14,20,6,8,10,7,10,8,0.44,5,6,2,0
female,23,29,6,35,30,25,5,0,5,5,5,5,5,5,5,15,15,18,18,14,20,7,8,9,8,9,7,0.47,5,5,5,0
female,23,27,6,30,30,30,5,0,5,5,4,6,6,5,5,15,15,18,18,14,20,6,8,10,6,9,5,0.4,5,5,4,0
female,23,21,5,35,5,30,20,5,5,6,8,8,8,8,7,14,15,16,17,18,20,6,4,8,8,4,5,0.14,4,6,6,0
female,23,24,5,35,10,25,20,5,5,9,9,10,9,9,9,14,15,16,17,18,20,5,4,5,6,6,6,0.4,4,5,7,0
female,23,25,5,40,10,0,45,0,5,7,4,5,4,4,0,14,15,16,17,18,20,4,3,6,2,2,2,0.36,4,2,5,0
female,23,27,5,30,25,10,20,0,15,7,9,7,8,5,5,14,15,16,17,18,20,4,4,6,5,10,4,0.38,4,5,6,0
female,23,26,5,50,10,10,30,0,0,7,9,7,8,7,,14,15,16,17,18,20,8,2,6,4,10,2,-0.22,4,4,5,0
female,23,30,5,40,12,18,12,6,12,5,8,9,6,8,4,14,15,16,17,18,20,7,7,10,9,10,8,0.39,4,8,6,0
female,23,28,5,30,20,25,15,10,0,8,7,7,8,4,7,14,15,16,17,18,20,6,4,7,3,7,6,0.28,4,6,5,1
female,23,26,5,15,30,25,20,0,10,5,6,6,5,4,5,14,15,16,17,18,20,6,3,4,2,9,4,0.35,4,5,4,0
female,23,22,5,25,15,25,25,5,5,6,5,,6,,,14,15,16,17,18,20,8,2,4,5,10,2,0.48,4,4,5,0
female,23,23,5,55,2,1,40,1,1,7,9,8,8,7,6,14,15,16,17,18,20,7,7,8,8,7,4,0.12,4,6,5,0
female,23,25,5,50,5,5,5,5,30,6,7,7,7,7,7,14,15,16,17,18,20,4,6,8,7,9,2,0.46,4,4,5,1
female,23,30,5,20,40,5,20,5,10,6,6,5,6,5,4,14,15,16,17,18,20,2,7,10,2,10,2,0.44,4,3,5,0
female,23,29,5,35,30,25,5,0,5,6,6,5,6,5,5,14,15,16,17,18,20,2,7,8,6,10,3,0.3,4,3,7,0
female,23,27,5,30,30,30,5,0,5,6,5,6,4,5,4,14,15,16,17,18,20,3,9,10,3,10,2,0.31,4,3,3,0
female,29,21,5,35,5,30,20,5,5,8,5,8,5,7,5,20,10,50,5,10,5,8,9,9,6,9,,0.38,7,7,7,0
female,29,24,5,35,10,25,20,5,5,9,7,9,6,7,5,20,10,50,5,10,5,6,6,7,8,9,,-0.09,7,5,8,0
female,29,25,5,40,10,0,45,0,5,9,1,7,5,4,3,20,10,50,5,10,5,3,9,9,3,9,0,0.45,7,6,7,0
female,29,27,5,30,25,10,20,0,15,8,6,8,3,3,2,20,10,50,5,10,5,6,7,9,,7,,0.59,7,5,5,0
female,29,26,5,50,10,10,30,0,0,6,6,7,9,7,4,20,10,50,5,10,5,8,7,8,8,9,3,0.26,7,8,8,0
female,29,30,5,40,12,18,12,6,12,9,5,6,7,7,4,20,10,50,5,10,5,7,7,7,6,7,,0.48,7,6,7,1
female,29,28,5,30,20,25,15,10,0,9,8,8,6,5,5,20,10,50,5,10,5,7,7,9,5,9,,0.67,7,5,8,1
female,29,26,5,15,30,25,20,0,10,4,5,6,5,5,4,20,10,50,5,10,5,7,7,9,3,9,0,0.49,7,5,5,0
female,29,22,5,25,15,25,25,5,5,8,7,7,8,6,7,20,10,50,5,10,5,9,3,10,9,10,,0.5,7,7,5,1
female,29,23,5,55,2,1,40,1,1,7,9,7,7,5,6,20,10,50,5,10,5,8,9,9,4,9,,0.46,7,4,5,0
female,29,25,5,50,5,5,5,5,30,8,7,7,7,5,5,20,10,50,5,10,5,5,9,10,5,9,5,0.21,7,5,1,0
female,29,30,5,20,40,5,20,5,10,6,5,5,6,5,3,20,10,50,5,10,5,0,10,10,3,10,5,0.22,7,6,9,0
female,29,29,5,35,30,25,5,0,5,8,7,7,6,6,6,20,10,50,5,10,5,4,10,10,7,10,,0.43,7,7,10,0
female,29,27,5,30,30,30,5,0,5,5,5,5,4,5,4,20,10,50,5,10,5,3,10,10,3,10,0,0.48,7,5,5,0
male,21,22,2,10,25,15,20,15,15,8,7,9,9,8,5,35,5,30,20,5,5,5,8,7,7,8,5,0.59,7,8,8,0
male,21,27,2,15,15,25,15,15,15,7,8,9,7,9,3,35,5,30,20,5,5,4,4,7,4,8,2,0.45,7,4,5,0
male,21,28,2,15,30,30,10,10,5,9,10,10,8,10,8,35,5,30,20,5,5,7,7,8,5,7,2,0.03,7,7,4,0
male,21,30,2,20,20,20,20,10,10,8,7,7,5,5,7,35,5,30,20,5,5,6,9,8,9,8,8,0.11,7,4,5,0
male,21,27,2,30,15,15,30,0,10,8,6,6,8,7,7,35,5,30,20,5,5,7,7,8,6,7,5,0.18,7,6,5,0
male,21,22,2,25,5,20,25,15,10,10,10,10,10,10,10,35,5,30,20,5,5,10,8,3,10,10,5,0.1,7,8,10,0
male,21,23,2,28,8,17,22,17,8,10,10,10,10,10,10,35,5,30,20,5,5,10,10,10,10,10,10,0.53,7,10,10,0
male,21,23,2,15,15,18,18,14,20,10,9,10,10,10,9,35,5,30,20,5,5,5,8,8,8,9,7,0.22,7,8,7,0
male,21,23,2,14,15,16,17,18,20,6,4,8,8,4,5,35,5,30,20,5,5,6,8,8,8,8,7,0.14,7,9,9,0
